FoodCost,TotalExpenses,age,FamilySize,townSize,ShopTJ
0.150606214,823472,29,3,4,1
0.34356754,938389,67,3,4,1
0.485031288,1101364,55,2,4,0
0.242537676,1338926,42,4,4,1
0.284357705,1045275,55,5,4,0
0.127447877,698105,87,1,4,0
0.339123259,897939,39,4,4,1
0.135860895,1750673,34,4,4,1
0.306640117,703587,47,4,4,1
0.241340034,388050,19,1,4,0
0.540061572,554796,25,1,4,0
0.23724739,2480904,43,7,4,1
0.218652895,1820511,58,3,4,1
0.051584042,633064,55,7,4,1
0.382836753,1017896,62,5,4,1
0.137843109,1524806,49,6,4,0
0.33346975,1014053,48,6,4,1
0.421920724,353346,46,3,4,1
0.417759462,922100,38,5,4,1
0.22068904,1300418,49,4,4,1
0.172909271,654401,32,3,4,1
0.202925555,1034744,63,3,4,1
0.412097109,1061080,38,4,4,1
0.242511715,943674,54,4,4,1
0.07145642,3911475,59,4,4,1
0.419583964,1262870,49,4,4,1
0.532782423,358195,69,3,4,1
0.380700134,906141,70,4,4,1
0.805708831,85902,78,1,4,0
0.573581377,183946,69,2,4,1
0.144650985,1704323,44,6,4,1
0.379775971,338884,72,2,2,1
0.415520339,149172,31,2,2,0
0.594870399,382174,45,4,2,1
0.169592971,1893970,46,5,2,1
0.245265804,1111382,59,4,2,1
0.551691798,204723,69,1,2,0
0.272899117,768665,32,3,2,1
0.605796354,496312,38,6,2,1
0.165073336,1560567,29,2,2,1
0.383142357,489677,40,4,3,1
0.365615281,1237224,30,3,3,1
0.441213097,645620,37,7,3,1
0.150909954,1462382,64,4,3,1
0.155705984,1336185,35,4,3,1
0.222830712,896573,78,2,2,1
0.273865621,553673,39,2,2,1
0.197995484,574902,56,3,2,1
0.392400967,624290,73,2,2,1
0.159904839,1303050,38,3,2,1
0.329803431,820986,57,4,2,1
0.283641421,710404,46,4,2,1
0.286832971,481688,35,5,2,1
0.423746911,666832,50,6,3,1
0.566937895,442186,43,4,3,1
0.329674851,1225098,45,7,3,1
0.162104703,1676398,47,5,3,1
0.492383793,1112693,37,4,3,1
0.519906013,663920,38,6,2,1
0.332714168,714403,55,4,2,1
0.39829,888187,40,5,2,1
0.399238352,2010378,42,5,2,1
0.489554158,566254,39,6,2,1
0.414049209,694758,30,4,2,1
0.204690592,1386307,55,3,2,1
0.357750601,689553,44,4,2,1
0.181728988,2433910,50,5,3,1
0.360946986,985696,55,2,3,1
0.277811756,1703686,57,5,3,1
0.160074176,2601394,42,6,3,1
0.35256987,1160292,48,6,3,1
0.392851436,2027708,80,2,3,1
0.24471616,1952368,48,7,3,1
0.626771148,411174,43,6,3,1
0.372380868,226220,63,2,3,1
0.293726605,860746,22,2,3,1
0.477853801,595136,70,3,3,1
0.570274895,331363,40,7,3,1
0,564146,70,1,4,1
0.528533492,670300,44,5,4,1
0.104200139,2215736,36,4,4,1
0.386207631,863463,57,6,4,1
0.159218267,1803788,59,3,4,1
0.231375737,1478582,31,6,4,1
0.214555162,217641,76,2,4,1
0.15820022,1412084,34,3,4,1
0.249735613,1374878,56,3,4,1
0.302533242,560507,81,2,4,1
0.258239261,1452436,46,6,4,0
0.311428866,959089,36,5,4,1
0.262259685,442752,42,4,4,1
0.210693859,289007,51,1,4,0
0.583879997,274392,67,1,4,0
0.163176669,1540784,31,2,4,1
0.331021239,1891359,18,5,4,1
0.325733,1549625,31,7,4,0
0.329059352,591018,39,4,4,1
0.179606798,902438,57,2,4,1
0.421556862,789948,54,5,4,1
0.430421815,513329,30,3,4,1
0.236538634,1407398,45,5,4,1
0.294097387,551654,52,5,4,1
0.478043919,561940,53,3,4,1
0.13744801,2204499,18,6,4,1
0.516964548,598896,33,5,4,1
0.221330787,1376058,42,6,4,1
0.408030989,1175646,20,7,4,1
0.465300048,884324,40,6,4,1
0.11120688,771535,68,2,4,1
0.300876669,1610414,55,4,4,1
0.297203734,712629,59,2,4,1
0.342538542,1252262,45,7,4,1
0.331203173,1274239,41,4,4,1
0.33675926,509254,38,4,4,1
0.219813373,798168,67,2,4,1
0.248822068,709294,50,2,4,0
0.349299133,1120541,48,3,4,1
0.293245107,308902,55,3,4,0
0.368430048,1246261,48,6,4,1
0.250051385,651946,65,2,4,1
0.471308877,176640,71,1,4,0
0.43491021,827987,66,3,4,1
0.421288831,709480,60,4,4,1
0.274718316,382166,47,7,4,1
0.329191402,195400,74,1,4,0
0.314558798,466838,29,3,4,1
0.450165167,754994,60,4,4,1
0.361723787,671916,33,4,4,1
0.306891591,677086,27,3,4,1
0.386934549,810504,40,5,4,1
0.590372938,644745,46,5,4,1
0.314016834,1252073,33,7,4,1
0.321108069,821032,47,4,4,1
0.212379011,1543015,49,6,4,1
0.26270037,1063158,36,4,4,1
0.390318523,456294,56,4,4,1
0.39421633,1211964,31,4,4,1
0.085413257,2491838,31,3,4,1
0.135007214,1743255,25,2,4,1
0.410430886,531997,58,2,4,1
0.488930052,1114278,16,7,4,1
0.162167975,2510730,50,4,4,1
0.160791748,1623143,53,5,4,1
0.207362391,1266382,61,3,4,0
0.380387057,482151,71,3,4,1
0.168463758,1563731,35,4,4,0
0.088848676,2347497,32,4,4,1
0.228191368,1311671,32,4,4,1
0.247911831,1211947,58,5,4,1
0.316532029,878900,38,6,4,1
0.24537021,1496612,31,4,4,1
0.359350161,1302785,48,6,4,1
0.295280698,846354,59,2,4,1
0.142600926,1517690,43,4,4,1
0.338853038,695629,41,2,4,1
0.282421635,338416,65,1,3,0
0.190578073,1577915,56,3,3,1
0.512840414,118532,65,1,3,0
0.202091243,1714196,33,2,3,1
0.65923692,437700,67,2,3,1
0.388462639,678006,42,7,3,0
0.377529614,572024,68,5,3,1
0.335474422,674579,78,2,3,1
0.287551411,2716356,43,6,3,1
0.184814216,1135865,59,2,3,1
0.085505203,717009,47,1,3,0
0.235605667,1131348,33,4,3,1
0.275864509,734955,29,2,3,0
0.376483325,827617,49,5,3,1
0.242061817,2590958,30,3,3,1
0.221298766,1407274,34,5,3,1
0.108431662,674268,26,2,3,1
0.418362742,658137,33,4,3,1
0.275788085,1360958,35,7,3,1
0.369578193,686902,56,3,3,1
0.31735221,679510,68,2,3,1
0.329176544,641200,21,3,3,1
0.176117114,1773320,36,4,3,1
0.367662496,809710,36,3,3,1
0.379083345,451162,68,4,3,1
0.276525937,1069802,57,4,3,1
0.431565634,575588,59,3,3,1
0.635906717,327092,63,2,3,1
0.509939521,545147,39,4,3,1
0.275253521,1558941,41,4,3,1
0.402596395,515484,59,2,3,1
0.592450124,184056,80,3,3,1
0.356297286,1109478,64,4,3,1
0.274552116,1279014,31,4,3,1
0.327417878,914159,30,4,3,1
0.126644054,1073718,39,3,3,1
0.261618361,911725,59,3,3,1
0.12804744,1983796,37,5,2,1
0.210860842,1272498,59,6,2,1
0.320922929,466168,43,4,2,1
0.418302123,676009,23,3,2,1
0.216669887,403674,31,3,2,1
0.316416004,1121296,36,4,2,1
0.304394029,442282,73,2,2,1
0.38826329,451745,35,3,2,1
0.56541568,501684,66,3,2,0
0.217668308,1171544,43,5,2,1
0,58693,76,1,2,1
0.336475531,594064,69,1,2,1
0.339602456,635602,36,4,2,1
0.420929427,427188,65,3,2,1
0.162237116,839438,30,3,2,1
0.628827604,297118,42,5,2,1
0.503886537,305156,62,2,3,1
0.223658384,1176902,30,3,3,1
0.220231951,1449272,60,4,3,1
0.3984233,659098,46,9,3,1
0.290927826,896731,37,4,3,1
0.294747046,1072825,51,6,3,1
0.329969712,760688,25,2,3,1
0.299962839,530119,37,2,3,1
0.396916709,904099,50,3,3,1
0.327002956,1138742,34,6,3,1
0.318735714,695159,33,3,3,0
0.30094792,804498,64,3,3,1
0.551659495,187768,69,2,3,1
0.533118603,240922,56,2,3,1
0.520564738,672170,32,4,3,1
0.363663701,997636,49,8,3,1
0.209064398,2167160,40,6,3,1
0.090771189,918309,41,4,2,1
0.380932578,1327395,58,4,2,1
0.330449907,733618,53,2,2,1
0.352824376,705076,32,3,2,1
0.43741499,1510849,47,6,2,1
0.15396743,988209,29,2,2,1
0.221662844,1824645,36,4,2,1
0.464325221,188032,80,2,3,1
0.357835431,812910,32,4,3,1
0.178438832,1397633,63,5,3,1
0.224776017,993380,55,2,3,1
0.169482624,1645148,33,4,3,1
0.352451627,773099,43,4,3,1
0.66222463,142127,86,2,3,1
0.20038315,635782,28,6,3,1
0.344160597,255497,34,4,3,1
0.458845318,694927,33,5,3,1
0.709940918,561427,44,12,3,1
0.235426294,747665,37,5,3,1
0.483846126,550580,40,8,3,1
0.3643676,788204,37,5,3,0
0.350793374,744290,57,6,3,1
0.328429805,662924,59,2,3,1
0.10335228,1653800,58,3,3,1
0.62864039,238642,53,2,3,1
0.156062262,768360,72,1,3,0
0.566547943,114271,83,1,3,0
0.330648647,661778,36,6,3,1
0.28969012,625565,27,3,3,1
0.274850857,1132134,36,6,3,1
0.217273516,1483126,35,4,3,1
0.246570493,1005538,30,4,3,1
0.18179456,1939618,36,3,3,1
0.30785796,583243,29,2,3,1
0.434625543,469480,76,2,3,1
0.222479039,984704,66,2,3,1
0.179382103,374820,25,3,3,1
0.210646202,1731472,28,4,3,1
0.336755632,565312,78,1,3,0
0.343051176,515375,53,3,3,1
0.406522722,583928,32,3,3,1
0.324531661,943760,27,3,3,1
0.403957987,979993,35,8,3,1
0.254051832,768788,68,1,3,0
0.291425225,1151074,39,7,3,1
0.248023404,1330697,36,4,3,1
0.176442511,1386922,32,4,3,1
0.191174668,1272428,50,4,3,1
0.306795952,638483,37,3,3,1
0.311429632,665717,29,3,3,1
0.279490769,1597076,40,5,3,1
0.661342543,120458,75,1,2,0
0.187881471,379452,91,1,2,1
0.256906302,787976,43,2,2,1
0.283556183,479919,68,1,2,0
0.295873946,675585,51,4,2,1
0.361593439,1903154,40,5,2,1
0.287401687,839160,60,3,2,0
0.429047391,1109332,38,6,2,1
0.224405284,710928,53,6,3,1
0.350051177,787462,47,6,3,1
0.372868381,431069,18,2,3,1
0.421716762,734161,31,4,3,1
0.41860116,253167,19,3,3,1
0.200345507,1237023,45,5,3,1
0.381943774,1035388,26,3,3,1
0.357302313,563075,28,4,3,1
0.247492671,589771,29,3,3,1
0,841993,29,3,3,1
0.581899896,198474,78,1,2,0
0.504239197,390640,67,2,2,1
0.544645448,537524,46,4,2,1
0.266758505,1585389,36,5,2,1
0.139457696,1531762,25,3,2,1
0.384076963,444890,55,3,2,1
0.232269005,853872,47,4,2,1
0.31019467,758053,45,4,2,1
0.306808061,1258611,55,5,2,1
0.362257866,1287304,48,5,2,1
0.309915746,611250,56,4,2,1
0.341960158,836963,46,3,2,1
0.479373762,1680384,46,7,2,1
0.325427074,993095,57,3,3,1
0.281372132,624838,17,2,3,0
0.388325321,617987,45,4,3,1
0.502829087,534448,47,3,3,0
0.363449416,980340,19,3,3,1
0.282730273,720602,43,4,3,1
0.320907796,1053100,34,5,3,1
0.141563793,1008676,55,1,3,0
0.493604248,353125,53,2,1,1
0.512909184,203576,72,2,1,1
0.534521182,367050,60,3,1,0
0.381899851,213501,78,2,1,1
0.252131728,1138865,26,2,1,1
0.392357256,242269,68,2,1,1
0.407632592,1209707,51,7,1,1
0.51528349,569667,53,3,3,1
0.463171774,1013231,64,10,3,1
0.642922616,377470,59,1,3,0
0.363277536,1029615,32,6,3,1
0.27385538,855415,42,5,3,1
0.357832188,599443,43,5,3,1
0.459689451,765482,35,3,3,1
0.212791365,1534160,52,4,3,1
0.334330298,904746,60,5,3,1
0.437424951,463028,37,5,3,1
0.134312172,1528886,32,4,3,1
0.513234831,355728,62,2,3,1
0.316376314,732558,29,4,3,1
0.611743762,467346,49,5,3,1
0.513341723,500610,40,5,3,0
0.474771092,306236,54,4,3,1
0.597515728,161174,86,1,3,0
0.372965086,731972,45,5,3,1
0.525264361,621310,46,5,3,1
0.533447506,355019,70,3,3,1
0.397092214,550522,54,3,3,1
0.523586711,256034,36,4,3,1
0.508088947,370691,57,5,1,1
0.471379412,610260,45,6,1,1
0.266739599,957968,19,5,1,1
0.646127189,545973,53,8,1,1
0.260207573,701440,84,2,1,0
0.342698018,999037,26,5,1,1
0.482430566,169442,62,1,2,0
0.690097034,1087250,42,5,2,1
0.561982351,472086,37,5,2,1
0.593983433,206430,57,2,2,0
0.46531957,724818,52,7,2,1
0.528150584,571640,40,5,2,1
0.396307135,609608,33,3,2,1
0.16663189,1677350,56,4,4,1
0.413526604,790324,59,2,4,1
0.302460835,1511032,38,5,4,1
0.388823568,681255,42,6,4,1
0.423665735,695926,53,6,4,1
0.51886107,385344,73,2,4,1
0.110002899,765798,76,4,4,1
0.274214713,900754,56,2,4,0
0.299014698,2572917,50,7,4,1
0.64598745,78404,45,1,4,1
0.713229597,410398,29,7,4,1
0.518840983,344568,28,7,4,1
0.590646507,184530,72,2,4,0
0.588864482,550850,21,3,4,1
0.374803995,692586,34,5,4,1
0.188205744,721402,29,5,4,1
0.258099321,1238252,58,3,4,1
0.570051321,599953,38,6,4,1
0.429490934,594108,42,3,4,0
0.302134252,899097,61,4,4,1
0.28999624,1648780,34,4,4,0
0.3335604,475632,41,4,4,1
0.545044674,182319,67,3,4,0
0.382538462,803778,63,2,4,0
0.778451494,315827,59,2,4,0
0.52545335,865721,52,3,4,1
0.294689708,271567,60,1,4,0
0.38888162,489136,77,2,4,0
0.336580436,976563,35,4,4,1
0.255930379,1679488,45,7,4,1
0.200650684,3446527,54,4,4,1
0.135390071,753556,40,4,4,1
0.313234179,864912,34,4,4,1
0.160924794,1050180,35,4,4,1
0.086127728,2434338,36,4,4,1
0.202666521,1022981,30,4,4,1
0.133335385,1819322,31,5,4,1
0.412711186,1550886,39,4,4,1
0.158807408,2402432,36,5,4,1
0.059379377,1954618,33,3,4,1
0.137801041,2762998,55,2,4,1
0.153321688,933697,26,3,4,1
0.358039533,1319318,50,6,4,1
0.514233871,99200,77,1,4,0
0.270207706,822508,50,4,4,1
0.413976434,941957,47,6,4,1
0.565045178,400414,66,4,4,1
0.338260124,683474,34,4,4,1
0.386576722,631947,26,2,4,1
0.4349662,422488,39,4,4,1
0.604297675,393422,38,2,4,1
0.237454258,356077,65,3,4,1
0.472825545,721560,33,5,4,1
0.070859625,379398,31,4,4,1
0.420021391,2154176,52,8,4,1
0.415080353,302168,64,2,4,1
0.504415616,697298,38,6,4,1
0.43606502,793478,46,5,4,1
0.336242622,596022,53,3,4,1
0.400405329,2086206,36,4,4,1
0.253432833,1290188,51,4,4,1
0.166807551,1015014,58,4,4,1
0.318070275,938082,61,4,4,1
0.424790156,329292,60,3,4,1
0.251319353,1095992,29,4,4,1
0.405003713,1352116,58,6,4,1
0.636818541,167068,47,3,4,1
0.43849379,762045,41,4,4,1
0.21993529,205224,83,2,4,1
0.531927283,683522,43,6,4,1
0.292613726,634420,32,5,4,1
0.547469976,339562,62,2,4,1
0.250388025,1592680,44,5,4,1
0.663330966,185868,45,1,4,0
0.527702021,398202,53,3,4,1
0.073856366,2316388,48,4,4,1
0.192483107,309596,76,3,4,0
0.144612735,1131242,31,1,4,0
0.270030558,1221284,31,3,4,1
0.721335965,112458,73,1,4,0
0.683816152,187372,70,2,4,1
0.747986983,453548,63,2,4,1
0.401936802,713754,38,4,4,1
0.485730004,696181,29,5,4,1
0.381709067,176962,78,1,4,0
0.353965197,703685,40,4,4,1
0.271048872,809212,27,3,4,1
0.560720857,221736,75,2,4,0
0.52740317,250336,87,2,4,0
0.240328858,1095915,40,5,4,1
0.295073698,785092,72,3,4,1
0.401306591,791066,30,5,4,1
0.201181328,900004,38,3,4,1
0.313405758,734192,29,5,4,1
0.364941332,408230,29,3,4,1
0.364505438,899180,39,6,4,1
0.286777033,891759,40,4,4,1
0.3605434,1247994,43,6,4,1
0.28512208,1412153,42,3,4,0
0.379662181,1573030,49,4,4,1
0.41956206,530210,28,2,4,0
0.549376324,738765,39,5,4,1
0.368954416,387018,32,2,4,1
0.207222036,1282547,65,2,4,1
0.389860376,621956,38,4,4,1
0.258587558,770184,33,3,4,0
0.38312261,505718,30,3,4,1
0.420733381,298726,57,1,4,0
0.302209769,1767289,39,6,4,1
0.470339669,259370,65,2,4,1
0.223473988,1262572,64,4,4,1
0.251145821,2430572,50,7,4,1
0.12527938,545405,75,1,4,0
0.138111402,2483821,55,4,4,1
0.078455272,269096,48,1,4,0
0.395886109,368702,28,4,4,1
0.321738337,854334,44,5,4,1
0.336384974,1044684,58,6,4,1
0.249522694,471396,55,2,4,1
0.212321186,525826,26,4,4,1
0.430669964,581494,39,3,4,0
0.447037606,525656,59,3,4,1
0.130629894,1045335,54,4,4,1
0.345008725,671612,56,2,4,1
0.420046338,766544,44,5,4,1
0.171556349,1109070,60,3,4,1
0.521412123,930174,44,8,4,1
0.383178848,365730,62,3,4,1
0.365988223,581822,39,5,4,1
0.229326214,185029,78,1,4,0
0.453934252,636004,69,2,4,1
0.415791465,406954,71,3,4,1
0.646179681,440670,73,2,4,1
0.665194825,686668,61,2,4,1
0.31890197,750726,40,4,4,1
0.120743843,1343671,25,3,4,0
0.338401612,529371,68,2,4,1
0.041483063,1936694,32,2,4,1
0.442057742,659208,64,3,4,1
0.463378402,503528,73,2,4,1
0.228646314,3258325,36,8,4,1
0.192086391,812676,70,2,4,0
0.198688536,1998988,48,7,4,1
0.128650034,2451861,51,4,4,1
0.156364028,1076488,29,2,4,0
0.433370878,484758,30,4,4,1
0.333716163,862002,52,4,4,1
0.302710979,577356,32,4,4,1
0.389335956,366090,64,3,4,1
0.366917908,596504,39,5,4,1
0.13913013,341982,61,1,4,0
0.59641448,375343,70,3,4,1
0.259450149,1360878,28,4,4,1
0.429987531,834080,49,5,4,0
0.737893271,215500,23,5,4,1
0.298105437,1054808,47,7,4,0
0.637537457,164188,50,10,4,1
0.651227662,206490,58,4,4,1
0.417396011,739020,35,2,3,1
0.574199579,85580,75,1,3,0
0.745602365,108240,71,1,3,0
0.442914577,1421764,54,10,3,1
0.769281459,303504,57,5,3,1
0.609017666,811740,48,6,3,1
0.649140864,369208,52,2,3,0
0.630522805,414418,45,6,2,1
0.723109849,188768,66,2,2,1
0.461327351,167612,19,2,2,1
0.660599793,125710,56,2,2,1
0.282448318,900455,42,2,2,0
0.636766955,210526,30,5,2,1
0.602687588,1285316,60,9,2,1
0.465697489,138124,63,1,2,0
0.369867363,422054,50,3,2,1
0.451407114,445806,32,5,2,1
0.431409062,1248022,49,6,2,1
0.278815699,566410,59,3,2,1
0.355436059,845024,24,3,2,1
0.331300674,933424,47,5,3,1
0.307304539,817300,42,4,3,1
0.18087686,409096,30,3,3,1
0.440394573,898794,53,2,3,1
0.212206983,1153176,33,4,3,1
0.39470423,484160,36,5,3,1
0.490616985,442928,39,5,3,1
0.405640213,889399,59,4,3,1
0.689809543,358296,31,2,3,1
0.166412882,704008,38,5,3,1
0.705100095,964629,39,5,3,1
0.269506848,1340196,51,5,3,1
0.634939157,47992,73,1,3,1
0.593472869,324982,58,3,3,1
0.201047094,1289091,67,2,3,1
0.286236104,1021702,38,6,3,1
0.493077687,191410,81,1,3,1
0.53208416,551191,47,3,3,1
0.592013089,559866,70,3,3,1
0.623174542,203853,35,4,3,1
0.665168318,729692,45,2,3,0
0.653963902,366167,58,2,1,1
0.558172273,272776,50,3,1,1
0.209302326,498628,76,2,1,1
0.42702243,112884,65,4,1,1
0.560695294,454714,27,3,1,1
0.787581431,121882,28,2,1,0
0.612049584,412313,35,5,2,1
0.198677356,876275,43,6,2,1
0.430794217,1529482,42,5,2,0
0.66744584,622882,34,6,2,1
0.352940042,1452122,43,5,2,1
0.325650671,577404,57,2,2,1
0.480031363,1397842,39,5,2,1
0.361814955,183674,68,2,2,1
0.480857908,765956,55,6,2,1
0.50065401,214064,43,3,2,0
0.565784503,415607,59,2,2,1
0.689137634,174833,67,2,2,1
0.265729755,378264,43,2,2,1
0.323173716,847965,33,5,2,1
0.23098827,1495695,46,6,2,1
0.603925516,594113,55,6,2,1
0.451979658,430630,80,3,2,1
0.812555001,354536,32,8,2,1
0.562562395,441743,34,5,2,1
0.144254578,1060514,25,4,2,0
0.495923037,623258,33,4,3,1
0.28691195,903664,32,5,3,1
0.43384902,386540,72,2,3,1
0.442872926,379251,70,2,3,1
0.396753944,484280,29,4,3,1
0.817664274,174952,56,1,3,0
0.301411721,790666,57,4,3,1
0.507705747,856244,34,5,3,1
0.291666017,1155294,19,4,3,1
0.406791263,654488,62,4,3,1
0.637824524,402744,39,5,3,1
0.278831317,751752,31,4,3,1
0.500890609,401972,47,7,3,1
0.50920103,542874,34,4,3,1
0.437251854,566200,35,6,3,1
0.670639179,629996,42,8,3,1
0.436152629,227480,64,4,3,1
0.667896605,299202,54,5,3,1
0.645375494,253000,72,2,3,1
0.666174172,915070,66,9,3,1
0.233147439,704344,60,2,3,1
0.300031949,1108002,51,6,3,1
0.526427608,905606,52,4,3,1
0.237471047,759840,52,4,3,1
0.62902283,978540,48,6,3,1
0.392966896,668382,36,4,3,1
0.263640132,1413806,48,6,3,1
0.609203595,488244,57,4,3,1
0.037602503,207433,27,1,3,1
0.552314852,99704,78,1,3,0
0.496912756,553892,25,3,3,1
0.336572794,575816,49,6,1,1
0.461225731,605092,49,3,1,1
0.594501515,389671,41,3,1,1
0.350898214,677678,60,3,1,1
0.444207819,668660,67,2,1,1
0.649787462,269128,65,1,1,0
0.529249425,721074,49,5,1,1
0.421560653,221292,51,2,1,1
0.879987501,409624,69,1,2,1
0.272857998,895704,63,2,2,1
0.754982198,281151,67,1,2,0
0.720219486,407498,68,2,2,1
0.753249614,90780,79,2,2,1
0.378624737,692464,40,2,1,1
0.33953363,771576,46,4,1,1
0.333284857,481330,53,3,1,1
0.195740872,1139670,52,7,1,0
0.572309801,151736,79,2,1,1
0.625610397,361650,44,2,2,0
0.600721186,628964,57,5,2,1
0.087901758,2999849,59,2,2,1
0.667447638,198044,49,3,2,1
0.788525336,371671,70,2,1,1
0.606302583,263987,81,1,1,0
0.596147143,106155,60,3,1,1
0.385108411,642188,40,5,1,1
0.662081648,213158,67,1,1,0
0.244295302,558750,61,2,1,1
0.325193543,1245978,48,7,2,1
0,1003930,37,1,2,1
0.444875984,425350,37,4,2,0
0.511684063,485362,57,4,2,1
0.683725265,538614,49,2,2,1
0.298647442,844474,50,2,2,1
0.549921971,180702,66,1,2,0
0.512480717,860848,47,6,2,1
0.250357932,1755918,40,6,2,1
0.477965097,519494,40,6,2,1
0.428945695,595833,70,2,2,1
0.518039764,657880,44,8,2,1
0.198644265,1977968,57,6,2,1
0.53236396,916606,49,7,2,1
0.38532796,957740,43,2,2,1
0.447102073,212721,54,4,2,1
0.573652644,285448,62,4,2,1
0.447022608,396320,49,4,2,1
0.429582418,278652,61,3,2,1
0.493514435,418622,56,4,2,1
0.270340506,699577,47,5,2,0
0.39318869,620791,43,5,2,1
0.197502218,1036039,78,2,2,1
0.350830183,731465,50,3,2,1
0.696833309,235735,77,2,1,1
0.277749573,653956,71,3,1,1
0.289418777,1094193,61,5,1,1
0.621876186,121246,70,1,1,0
0.27506196,673012,54,2,1,1
0.422168597,472001,58,3,1,1
0.36702647,294976,55,2,1,0
0.253930511,1182607,70,8,1,1
0.215584014,1282006,59,6,2,1
0.442089429,236658,73,2,2,1
0.320713825,433720,25,2,2,1
0.545119132,988738,43,5,2,1
0.685532335,317826,80,2,2,1
0.573390741,300542,62,3,2,1
0.4075369,1071422,46,8,2,1
0.69063893,174980,71,2,2,1
0.479837207,397068,74,2,2,1
0.157132169,5863777,41,4,2,1
0.430588385,660826,78,2,2,1
0.271346659,1171284,34,4,2,1
0.432774639,933844,46,8,2,1
0.245922254,977317,57,6,2,1
0.547524414,656168,56,3,2,1
0.321130158,603668,23,3,2,1
0.253279335,694348,66,3,2,1
0.345230781,504590,60,2,2,1
0.39422438,711889,41,6,2,1
0,277280,51,1,2,1
0.449957537,598172,25,5,2,1
0.41638796,497536,68,2,2,1
0.381753205,819870,40,5,2,1
0.359506011,316768,56,3,2,1
0.026778946,485456,59,4,4,1
0.429396706,1059384,35,4,4,1
0.326798435,1844354,57,4,4,1
0.188055767,1148638,25,3,4,1
0.255354508,3189182,33,4,4,1
0.24923629,1264551,46,6,4,1
0.358786703,680460,55,3,4,1
0.393961111,888839,44,4,4,1
0.447707933,378872,54,5,4,1
0.235559917,1928036,48,4,4,1
0.539969394,439136,72,2,4,1
0.147448535,1890992,62,3,4,1
0.413449359,777643,36,7,4,1
0.465336474,173208,70,1,4,0
0.410256893,850238,32,4,4,1
0.428589435,428410,42,4,4,1
0.166444385,892262,30,2,4,1
0.624799826,404648,33,8,4,1
0.315862645,1110584,43,6,4,1
0.274549517,1391341,47,4,4,1
0.34999662,902283,33,5,4,1
0.320568475,1110340,56,8,4,1
0.253097204,976526,32,5,4,1
0.334957772,1137624,59,4,4,1
0.031205101,2316288,35,7,4,1
0.423797508,682458,38,3,4,1
0.251699944,628256,48,2,4,1
0.20530052,644616,32,3,4,1
0.365817139,892260,54,8,4,1
0.425869744,916994,52,7,4,1
0.190049609,1191310,33,4,4,1
0.273226572,1210424,49,5,4,1
0.337435539,1168721,63,2,4,1
0.520189541,993138,25,2,4,0
0.485702995,597188,30,5,4,1
0.152950735,2720170,51,3,4,1
0.53385758,672966,66,2,4,1
0.2287669,1016738,29,4,4,1
0.202775465,648540,29,3,4,1
0.483365435,990588,42,4,4,1
0.187655238,1162728,68,2,4,1
0.46605432,363846,70,2,4,1
0.182611067,711326,34,2,4,0
0.309188599,1047102,47,4,4,1
0.448984119,333553,59,3,4,1
0.460522813,679975,37,7,4,1
0.250497961,640612,61,4,4,1
0.24855549,792483,33,7,4,1
0.405550353,916266,37,4,4,1
0.261793243,1337376,49,6,4,1
0.272495691,975898,34,3,4,0
0.192375828,1297190,54,5,4,1
0.424471827,566954,67,2,4,1
0.36693744,911218,59,5,4,1
0.310179276,275776,74,1,4,0
0.201989111,569199,64,2,4,1
0.164395237,2299580,29,5,4,1
0.213373853,2166526,22,5,4,1
0.013278429,497348,54,2,4,1
0.302595671,573108,65,3,4,1
0.308746221,1049276,53,4,4,1
0.492921684,658490,27,4,4,1
0.403488996,182746,77,2,4,1
0.338123872,711124,55,10,4,1
0.389675975,737813,48,4,4,1
0.513312958,867050,36,4,4,1
0.418391507,1360802,56,6,4,1
0.405744075,919417,46,4,4,1
0.379454156,816204,51,4,4,1
0.329197056,819497,46,5,4,1
0.078465649,121276,78,2,4,1
0.25766327,559226,40,2,4,1
0.266844567,1412028,37,6,4,1
0.333802588,308290,65,1,4,0
0.358279208,498840,41,3,4,0
0.246231341,1086328,39,5,4,1
0.275334254,691988,73,2,4,1
0.342657103,699288,23,4,4,1
0.28007843,1424958,38,5,4,1
0.162920262,1323936,31,3,4,1
0.314196559,775209,63,1,4,0
0.229970797,1047820,49,5,4,1
0.10347486,3461981,41,4,4,1
0.251091694,935244,48,4,4,1
0.183783532,2144980,44,4,4,1
0.345988007,728927,56,3,4,1
0.378521675,1233504,34,7,4,1
0.28995505,795544,48,3,4,1
0.121346196,502661,77,1,4,0
0.416581444,575945,56,3,4,1
0.360272138,1081216,56,4,4,1
0.106423672,3618180,59,5,4,1
0.335469638,1602768,43,5,4,1
0.186422078,809196,25,4,4,1
0.447696365,232068,79,2,4,1
0.349576221,338856,46,2,4,1
